Location_ID,Museum_Name,Categories,Keywords,Description,Address,State_Name,Photo_URL,Rank,Rating,Longitude,Latitude,Families,Couples,Solo,Business,Friends
271178,Oklahoma City National Memorial  Museum,"Historic Sites, Monuments  Statues, Sights  Landmarks","reflecting pool, who lost their lives, moving experience, survivor tree, beautiful tribute, tragic event, moving tribute, park ranger, chairs representing, smaller chairs, emotional experience, murrah building, heart wrenching, okc bombing, first responders, loved ones, across the street, victims, tears, reminder","The Oklahoma City National Memorial  Museum stands as a symbol of strength in the wake of unspeakable violence. Visit the Memorial Museum to experience the brutality of the Oklahoma City bombing, and the tenderness of the response.","620 N Harvey Ave, Oklahoma City, OK 73102 3032",Oklahoma,https://media-cdn.tripadvisor.com/media/photo-s/14/7a/45/b0/overlook.jpg,1,4.87,-97.51703,35.472973,793,715,225,175,424
106121,The Menil Collection,"Specialty Museums, Museums","rothko chapel, modern art, renzo piano, dan flavin, max ernst, man ray, jasper johns, pablo picasso, free museum, ancient artifacts, small museums, no photography, beautiful building, natural light, residential neighborhood, art lovers, main building, works of art, across the street, mark rothko","One of the greatest private art collections in the U.S. features such surrealist works as those by Salvador Dali and Max Ernst, and offers visitors a sign free and simply designed environment in which to experience the art in a more personal way. The main building is accompanied by four satellite buildings.","1515 sul Ross St, Houston, TX 77006 4729",Texas,https://media-cdn.tripadvisor.com/media/photo-s/04/d1/de/b8/the-menil-collection.jpg,9,4.6,-95.398525,29.737593,116,163,77,29,109
105561,Strawbery Banke Museum,"Historic Sites, History Museums, Sights  Landmarks, Museums","candlelight stroll, living history, role players, shapiro house, puddle dock, re enactors, grocery store, general store, consecutive days, sturbridge village, colonial williamsburg, different buildings, skating rink, restored houses, period costume, step back in time, early days, love history, different periods, few hours","Museum houses open in December only for Candlelight Stroll Saturdays Dec 12 and 19, 5 9 pm and Sundays, December 13 and 20, 4 8 pm. Guided Holiday House Tours offered Dec 26 31, 10 am to 2 pm with last tour starting at 2 pm. ","14 Hancock St, Portsmouth, NH 03801 4669",New Hampshire,https://media-cdn.tripadvisor.com/media/photo-s/13/c6/21/0d/another-view-of-the-visitors.jpg,1,4.53,-70.7530758,43.0750917,143,295,23,12,90
104343,Yale University Art Gallery,"Art Museums, Museums","art gallery, van gogh, across the street, world class museum, pollock, free museum, sculpture garden, amazing collection, four floors, on display, british museum, special exhibits, monet, asian, works, antiquities, gem, renovation, renaissance, hopper","Yale University Art Gallery is the oldest college art museum in America. The Gallerys encyclopedic holdings of 200,000 objects range from ancient times to the present day and represent civilizations from around the globe. FREE and open to the public. On December 12, 2012, the Yale University Art Gallery celebrated the grand opening of the renovated and expanded museum. The expanded Gallery transforms the visitor experience of both the museum and its esteemed collections. The project united the 1953 modernist structure designed by Louis Kahn, the 1928 Old Yale Art Gallery, and the 1866 Street Hall into one continuous structure while maintaining the distinctive architectural identity of each.","1111 Chapel St, New Haven, CT 06510 2301",Connecticut,https://media-cdn.tripadvisor.com/media/photo-s/16/98/e2/eb/yale-university-art-gallery.jpg,1,4.85,-72.9306219,41.3083421,98,158,66,29,104
278923,Museum of Chincoteague,"History Museums, Museums","scavenger hunt, on display, local history, interesting artifacts, fresnel lens, great place to learn, worth a visit, rainy day, wonderful history, marguerite henry, island history, oysters, learn something, great for kids, gift shop, all ages, lots of fun, assateague lighthouse, stormy, exhibits","Located at the entrance of Chincoteague National Wildlife Refuge, this museum chronicles the islands history and of the oystering and seafood business that was a major force in shaping the islands economy.","7125 Maddox Blvd, Chincoteague Island, VA 23336 2104",Virginia,https://media-cdn.tripadvisor.com/media/photo-s/0f/b8/fa/d1/outside-of-the-museum.jpg,3,4.65,-75.352668,37.922997,146,88,18,2,44
267159,Buffalo Museum of Science,"Natural History Museums, Science Museums, Museums","human body, interactive exhibits, curious george, weather report, hands on activities, heart rate, dinosaur fossils, green screen, great hands, space exhibit, hurricane simulator, all ages, rainy day, both adults and children, library card, family membership, fun things, upcoming events, whole family, we spent hours","The Buffalo Museum of Science offers educational and exciting experiences the whole family can enjoy, including interactive exhibit spaces, special traveling exhibits, a National Geographic 3D Cinema, collections of over 700,000 artifacts and specimens. ","1020 Humboldt Pkwy, Buffalo, NY 14211 1208",New York,https://media-cdn.tripadvisor.com/media/photo-s/18/32/f2/b9/buffalo-museum-of-science.jpg,24,3.93,-78.8434388,42.9059181,87,20,2,1,6
11987945,Boston Tea Party Ships  Museum,"History Museums, Ships, Sights  Landmarks, Museums","tea chest, interactive experience, re enactment, throw tea, abigails tea, town meeting, replica ship, gift shop, talking portraits, king george, tea tasting, their roles, audience participation, events leading up, all ages, short film, great fun, learn history, period costume, a lot of fun","At the Boston Tea Party Ships and Museum, you can be a part of the famous event that forever changed the course of American History! Its more than a stroll through historic artifacts  its an adventure! Located on the Congress Street Bridge in Boston, Massachusetts, this floating museum is unlike anything youve ever experienced before. Live actors, high tech, interactive exhibits, authentically restored tea ships and the stirring, multi sensory documentary Let it Begin Here, are just a taste of what youll see, hear and feel. Meet the colonists, explore the ships and dump tea overboard just as the Sons of Liberty did on that fateful night of December 16, 1773. Stop in at Abigails Tea Room for teatime and visit the Gift Shop for special souvenirs. Its educational, entertaining and enlightening  an experience not to be missed by adults and children of all ages. Your tour of the Boston Tea Party Ships and Museum will last approximately one hour and will take you through a variety of displays that are interconnected. The tour is designed to give you the opportunity to participate, explore and learn about the people, events and consequences that led up to the American Revolution in the order in which they actually occurred more than 230 years ago.","306 Congress St, Boston, MA 02210 1027",Massachusetts,https://media-cdn.tripadvisor.com/media/photo-s/1b/9a/61/10/caption.jpg,7,4.57,-71.0512904,42.3521949,1202,1157,179,97,415
108342,The Health Museum,"Specialty Museums, Museums","human body, elementary aged children, body parts, kids favorite, lab coats, brain teasers, interactive displays, spent several hours, great concept, all ages, different activities, few hours, school groups, pre teen, a lot of fun, cells, puzzles, dna, microscope, movie","The Health Museum has interactive exhibits on health, medical science and the human body. Walk through a brain and an eyeball, test your reflexes and experience a 4D theater.","1515 Hermann Dr, Houston, TX 77004 7126",Texas,https://media-cdn.tripadvisor.com/media/photo-s/01/73/9f/fc/you-the-exhibit.jpg,58,3.66,-95.3859956,29.7217095,52,15,5,3,6
8639237,International Wildlife Museum,"Natural History Museums, Museums","stuffed animals, safari club, mounted animals, huge room, hot arizona, spent longer, impressive building, degrees outside, butterfly display, educational experience, two hours, children and adults, animal lovers, field trip, rainy day, tucson passport, polar bears, different species, huge collection, great place to visit","Highlights the diversity of animals world wide. Explains the role of science based wildlife management for sustainable use conservation, with emphasis on the role of hunting in biologically responsible wildlife management. Animals are displayed both by taxonomic group and in realistic dioramas which highlight the habitats in which the animals live. The museum has many touchable specimens on display. Insects including butterflies, moths and beetles are featured, as well as mammals, birds and some reptiles.All exhibits are indoors and the facility is air conditioned. Wildlife movies run hourly from 10 am until 4 pm.","4800 W Gates Pass Rd, Tucson, AZ 85745 9600",Arizona,https://media-cdn.tripadvisor.com/media/photo-s/09/03/b4/5e/rahmat-international.jpg,24,4.36,-111.0667563,32.2343854,59,56,14,3,18
116632,Heard Museum,"Art Museums, History Museums, Specialty Museums, Museums","native american art, gift shop, boarding school, indian schools, kachina dolls, hoop dance, barry goldwater, native peoples, guided tour, wonderful collection, interesting exhibits, for sale, on display, light rail, special exhibits, visiting phoenix, pottery, tribe, culture, katsina","The foremost showcase of Native American art and culture in the U.S., the Heard Museum reveals the cultures of tribes in the region through exhibits, demonstrations and live performances and displays the work of contemporary Native American artists. Artists demonstrate their work during the week and musicians perform on most weekends.","2301 N Central Ave, Phoenix, AZ 85004 1323",Arizona,https://media-cdn.tripadvisor.com/media/photo-s/01/73/3f/f7/heard-museum.jpg,3,4.64,-112.0722009,33.4724737,258,486,122,75,306
1869889,Airborne and Special Operations Museum,"Specialty Museums, Museums","special ops, military history, special forces, men and women, airborne troops, motion simulator, iron mike, military family, gift shop, world war ii, fort bragg, visiting fayetteville, great history, exhibits, helicopter, army, blackhawk, freedom, battle, donation","The doors opened on 16 August 2000, the 60th anniversary of the original Test Platoons first parachute jump. The museum offers free admission, a main exhibit gallery, temporary gallery, four story tall theater, a gift shop, and a motion simulator ride that features two experiences. Admission is free, and we do accept donations in the gift shop and in donation boxes in the lobby. ","100 Bragg Blvd, Fayetteville, NC 28301 4806",North Carolina,https://media-cdn.tripadvisor.com/media/photo-s/23/08/42/38/us-army-airborne-and.jpg,1,4.83,-78.885548,35.0559494,217,109,44,47,92
